geoname_id,locale_code,continent_code,continent_name,country_iso_code,country_name,subdivision_1_iso_code,subdivision_1_name,subdivision_2_iso_code,subdivision_2_name,city_name,metro_code,time_zone,is_in_european_union
2661202,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,,,Europe/Zurich,0
2661203,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,,,Europe/Zurich,0
2661214,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,沙爾多訥,,Europe/Zurich,0
2661219,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,尚西,,Europe/Zurich,0
2661224,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,尚巴涅,,Europe/Zurich,0
2661226,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,沙莫松,,Europe/Zurich,0
2661227,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,,,Europe/Zurich,0
2661228,zh-Hant,EU,歐洲,CH,瑞士,ZG,楚格州,,,卡姆,,Europe/Zurich,0
2661233,zh-Hant,EU,歐洲,CH,瑞士,NE,,,,,,Europe/Zurich,0
2661241,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661242,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661251,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661253,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661255,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661256,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661260,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661265,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,卡魯日,,Europe/Zurich,0
2661267,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661269,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661278,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661279,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661280,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,卡莫里諾,,Europe/Zurich,0
2661293,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661294,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661298,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661299,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661300,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661305,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,,,Europe/Zurich,0
2661306,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,比瑟拉赫,,Europe/Zurich,0
2661315,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661316,zh-Hant,EU,歐洲,CH,瑞士,UR,烏裏州,,,,,Europe/Zurich,0
2661318,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661321,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,布格多夫,,Europe/Zurich,0
2661324,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661326,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661328,zh-Hant,EU,歐洲,CH,瑞士,NW,,,,,,Europe/Zurich,0
2661337,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,比勒,,Europe/Zurich,0
2661338,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,比拉赫,,Europe/Zurich,0
2661343,zh-Hant,EU,歐洲,CH,瑞士,AR,,,,,,Europe/Zurich,0
2661347,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661348,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,布克斯,,Europe/Zurich,0
2661349,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,布克斯,,Europe/Zurich,0
2661350,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661351,zh-Hant,EU,歐洲,CH,瑞士,AR,,,,,,Europe/Zurich,0
2661359,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,布比孔,,Europe/Zurich,0
2661360,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,布本多夫,,Europe/Zurich,0
2661361,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661362,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661363,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661365,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661368,zh-Hant,EU,歐洲,CH,瑞士,SZ,,,,布魯嫩,,Europe/Zurich,0
2661370,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661374,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661375,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661380,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661383,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,布羅克,,Europe/Zurich,0
2661384,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,布里特瑙,,Europe/Zurich,0
2661388,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,布里薩戈,,Europe/Zurich,0
2661389,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661393,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661394,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661398,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,布里恩茨,,Europe/Zurich,0
2661407,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661408,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661412,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,,,Europe/Zurich,0
2661414,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661422,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661423,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661424,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,伯岑,,Europe/Zurich,0
2661425,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661427,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661429,zh-Hant,EU,歐洲,CH,瑞士,NE,,,,佈德裏,,Europe/Zurich,0
2661432,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,博特明根,,Europe/Zurich,0
2661433,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,博蒂格霍芬,,Europe/Zurich,0
2661434,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661446,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661449,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661450,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,伯尼根,,Europe/Zurich,0
2661451,zh-Hant,EU,歐洲,CH,瑞士,JU,汝拉州,,,邦福勒,,Europe/Zurich,0
2661452,zh-Hant,EU,歐洲,CH,瑞士,JU,汝拉州,,,,,Europe/Zurich,0
2661453,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661455,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661456,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,博利根,,Europe/Zurich,0
2661457,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661468,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,布洛奈,,Europe/Zurich,0
2661486,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661490,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661492,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661493,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661494,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661495,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661496,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661498,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661499,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661503,zh-Hant,EU,歐洲,CH,瑞士,GL,,,,,,Europe/Zurich,0
2661506,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661511,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,比耶爾,,Europe/Zurich,0
2661513,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661516,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661519,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,比伯里斯特,,Europe/Zurich,0
2661524,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661527,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,貝城,,Europe/Zurich,0
2661528,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661529,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661533,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,,,Europe/Zurich,0
2661542,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661547,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,貝爾內,,Europe/Zurich,0
2661551,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661552,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,伯爾尼,,Europe/Zurich,0
2661554,zh-Hant,EU,歐洲,CH,瑞士,SH,沙夫豪森州,,,,,Europe/Zurich,0
2661555,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,貝裏孔,,Europe/Zurich,0
2661556,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661557,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661560,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,本肯,,Europe/Zurich,0
2661563,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661564,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,洛桑上貝勒蒙,,Europe/Zurich,0
2661566,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661567,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661568,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,貝勒維,,Europe/Zurich,0
2661574,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,,,Europe/Zurich,0
2661577,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661579,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,貝尼安,,Europe/Zurich,0
2661580,zh-Hant,EU,歐洲,CH,瑞士,SH,沙夫豪森州,,,,,Europe/Zurich,0
2661585,zh-Hant,EU,歐洲,CH,瑞士,NW,,,,,,Europe/Zurich,0
2661587,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661593,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661596,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661599,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,巴瑟斯多夫,,Europe/Zurich,0
2661602,zh-Hant,EU,歐洲,CH,瑞士,BS,,,,,,Europe/Zurich,0
2661603,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661604,zh-Hant,EU,歐洲,CH,瑞士,BS,,,,巴塞爾,,Europe/Zurich,0
2661605,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661613,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661626,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,,,Europe/Zurich,0
2661632,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661635,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661637,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661641,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,巴涅,,Europe/Zurich,0
2661644,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661646,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,巴登,,Europe/Zurich,0
2661651,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661652,zh-Hant,EU,歐洲,CH,瑞士,SZ,,,,,,Europe/Zurich,0
2661653,zh-Hant,EU,歐洲,CH,瑞士,ZG,楚格州,,,,,Europe/Zurich,0
2661655,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661658,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,阿夫裏,,Europe/Zurich,0
2661661,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,阿旺什,,Europe/Zurich,0
2661662,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661663,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661681,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661685,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661687,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,歐伯訥,,Europe/Zurich,0
2661689,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661691,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661694,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,阿塔朗,,Europe/Zurich,0
2661698,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661701,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661703,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,阿爾濟耶,,Europe/Zurich,0
2661708,zh-Hant,EU,歐洲,CH,瑞士,SZ,,,,,,Europe/Zurich,0
2661712,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661714,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661719,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,阿勒海姆,,Europe/Zurich,0
2661720,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,阿里斯陶,,Europe/Zurich,0
2661721,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,阿里斯多夫,,Europe/Zurich,0
2661731,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661733,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661737,zh-Hant,EU,歐洲,CH,瑞士,VS,瓦萊州,,,,,Europe/Zurich,0
2661738,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,阿普勒,,Europe/Zurich,0
2661739,zh-Hant,EU,歐洲,CH,瑞士,AR,,,,,,Europe/Zurich,0
2661740,zh-Hant,EU,歐洲,CH,瑞士,AI,,,,,,Europe/Zurich,0
2661741,zh-Hant,EU,歐洲,CH,瑞士,AI,,,,,,Europe/Zurich,0
2661745,zh-Hant,EU,歐洲,CH,瑞士,GE,,,,阿涅爾,,Europe/Zurich,0
2661748,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661750,zh-Hant,EU,歐洲,CH,瑞士,UR,烏裏州,,,,,Europe/Zurich,0
2661752,zh-Hant,EU,歐洲,CH,瑞士,GR,,,,,,Europe/Zurich,0
2661755,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661756,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661758,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,安登,,Europe/Zurich,0
2661766,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661768,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661770,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661773,zh-Hant,EU,歐洲,CH,瑞士,FR,弗裏堡州,,,,,Europe/Zurich,0
2661776,zh-Hant,EU,歐洲,CH,瑞士,SZ,,,,,,Europe/Zurich,0
2661780,zh-Hant,EU,歐洲,CH,瑞士,UR,烏裏州,,,,,Europe/Zurich,0
2661789,zh-Hant,EU,歐洲,CH,瑞士,OW,,,,,,Europe/Zurich,0
2661810,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,,,Europe/Zurich,0
2661815,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,阿拉芒,,Europe/Zurich,0
2661829,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661830,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661834,zh-Hant,EU,歐洲,CH,瑞士,VD,沃州,,,埃格勒,,Europe/Zurich,0
2661836,zh-Hant,EU,歐洲,CH,瑞士,TI,,,,,,Europe/Zurich,0
2661842,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661844,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,,,Europe/Zurich,0
2661849,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661852,zh-Hant,EU,歐洲,CH,瑞士,BL,,,,埃施,,Europe/Zurich,0
2661858,zh-Hant,EU,歐洲,CH,瑞士,SO,,,,埃德曼斯托夫,,Europe/Zurich,0
2661861,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661862,zh-Hant,EU,歐洲,CH,瑞士,LU,盧塞恩州,,,,,Europe/Zurich,0
2661863,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,阿德爾博登,,Europe/Zurich,0
2661871,zh-Hant,EU,歐洲,CH,瑞士,SG,,,,,,Europe/Zurich,0
2661873,zh-Hant,EU,歐洲,CH,瑞士,ZH,蘇黎世州,,,,,Europe/Zurich,0
2661874,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661876,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661879,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,,,Europe/Zurich,0
2661880,zh-Hant,EU,歐洲,CH,瑞士,BE,伯恩州,,,,,Europe/Zurich,0
2661881,zh-Hant,EU,歐洲,CH,瑞士,AG,,,,阿勞,,Europe/Zurich,0
2661882,zh-Hant,EU,歐洲,CH,瑞士,TG,,,,阿多夫,,Europe/Zurich,0
2661886,zh-Hant,EU,歐洲,SE,瑞典,,,,,,,Europe/Stockholm,1
2662121,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2662149,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,于斯塔德,,Europe/Stockholm,1
2662324,zh-Hant,EU,歐洲,SE,瑞典,F,延雪平省,,,,,Europe/Stockholm,1
2662469,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
2662659,zh-Hant,EU,歐洲,SE,瑞典,G,克魯努貝里省,,,,,Europe/Stockholm,1
2662689,zh-Hant,EU,歐洲,SE,瑞典,I,哥得蘭省,,,,,Europe/Stockholm,1
2662706,zh-Hant,EU,歐洲,SE,瑞典,H,,,,,,Europe/Stockholm,1
2662830,zh-Hant,EU,歐洲,SE,瑞典,D,南曼蘭省,,,,,Europe/Stockholm,1
2662851,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2662881,zh-Hant,EU,歐洲,SE,瑞典,H,,,,,,Europe/Stockholm,1
2662935,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2662956,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2662973,zh-Hant,EU,歐洲,SE,瑞典,X,耶夫勒堡省,,,,,Europe/Stockholm,1
2662996,zh-Hant,EU,歐洲,SE,瑞典,E,東約特蘭省,,,,,Europe/Stockholm,1
2663036,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
2663248,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2663293,zh-Hant,EU,歐洲,SE,瑞典,F,延雪平省,,,,,Europe/Stockholm,1
2663370,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2663399,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
2663432,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
2663444,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2663449,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2663482,zh-Hant,EU,歐洲,SE,瑞典,N,哈蘭省,,,,,Europe/Stockholm,1
2663514,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
2663524,zh-Hant,EU,歐洲,SE,瑞典,X,耶夫勒堡省,,,,,Europe/Stockholm,1
2663536,zh-Hant,EU,歐洲,SE,瑞典,G,克魯努貝里省,,,韋克舍,,Europe/Stockholm,1
2663540,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,瓦克斯霍爾姆,,Europe/Stockholm,1
2664050,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2664179,zh-Hant,EU,歐洲,SE,瑞典,U,西曼蘭省,,,,,Europe/Stockholm,1
2664203,zh-Hant,EU,歐洲,SE,瑞典,H,,,,,,Europe/Stockholm,1
2664220,zh-Hant,EU,歐洲,SE,瑞典,Y,西諾爾蘭省,,,,,Europe/Stockholm,1
2664292,zh-Hant,EU,歐洲,SE,瑞典,Y,西諾爾蘭省,,,,,Europe/Stockholm,1
2664365,zh-Hant,EU,歐洲,SE,瑞典,Y,西諾爾蘭省,,,,,Europe/Stockholm,1
2664415,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2664453,zh-Hant,EU,歐洲,SE,瑞典,S,韋姆蘭省,,,,,Europe/Stockholm,1
2664454,zh-Hant,EU,歐洲,SE,瑞典,U,西曼蘭省,,,韋斯特羅斯,,Europe/Stockholm,1
2664751,zh-Hant,EU,歐洲,SE,瑞典,W,達拉納省,,,,,Europe/Stockholm,1
2664783,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2664822,zh-Hant,EU,歐洲,SE,瑞典,N,哈蘭省,,,,,Europe/Stockholm,1
2664836,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2664854,zh-Hant,EU,歐洲,SE,瑞典,H,,,,,,Europe/Stockholm,1
2664855,zh-Hant,EU,歐洲,SE,瑞典,F,延雪平省,,,,,Europe/Stockholm,1
2664870,zh-Hant,EU,歐洲,SE,瑞典,S,韋姆蘭省,,,,,Europe/Stockholm,1
2664874,zh-Hant,EU,歐洲,SE,瑞典,X,耶夫勒堡省,,,,,Europe/Stockholm,1
2664921,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2664939,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2664989,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2664996,zh-Hant,EU,歐洲,SE,瑞典,N,哈蘭省,,,瓦爾貝里,,Europe/Stockholm,1
2665018,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2665090,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2665093,zh-Hant,EU,歐洲,SE,瑞典,AC,西博滕省,,,,,Europe/Stockholm,1
2665171,zh-Hant,EU,歐洲,SE,瑞典,O,西約塔蘭省,,,,,Europe/Stockholm,1
2665419,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2665452,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2665487,zh-Hant,EU,歐洲,SE,瑞典,N,哈蘭省,,,,,Europe/Stockholm,1
2665589,zh-Hant,EU,歐洲,SE,瑞典,D,南曼蘭省,,,,,Europe/Stockholm,1
2665691,zh-Hant,EU,歐洲,SE,瑞典,X,耶夫勒堡省,,,,,Europe/Stockholm,1
2665708,zh-Hant,EU,歐洲,SE,瑞典,S,韋姆蘭省,,,,,Europe/Stockholm,1
2665755,zh-Hant,EU,歐洲,SE,瑞典,D,南曼蘭省,,,,,Europe/Stockholm,1
2665857,zh-Hant,EU,歐洲,SE,瑞典,F,延雪平省,,,,,Europe/Stockholm,1
2665902,zh-Hant,EU,歐洲,SE,瑞典,E,東約特蘭省,,,,,Europe/Stockholm,1
2665975,zh-Hant,EU,歐洲,SE,瑞典,G,克魯努貝里省,,,,,Europe/Stockholm,1
2666041,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2666199,zh-Hant,EU,歐洲,SE,瑞典,C,烏普薩拉省,,,烏普薩拉,,Europe/Stockholm,1
2666218,zh-Hant,EU,歐洲,SE,瑞典,C,烏普薩拉省,,,,,Europe/Stockholm,1
2666238,zh-Hant,EU,歐洲,SE,瑞典,AB,,,,,,Europe/Stockholm,1
2666264,zh-Hant,EU,歐洲,SE,瑞典,M,斯科訥省,,,,,Europe/Stockholm,1
